image_path,label,domain,metadata_path
diseases/plant/pepper_bell_bacterial_spot/images/Pepper__bell___Bacterial_spot.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0c1eb1fd-9e3a-4396-81bc-7d1d3eccc5ed___JR_B.Spot 3369.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0a4c007d-41ab-4659-99cb-8a4ae4d07a55___NREC_B.Spot 1954.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0ce74db6-be9b-4c43-a104-6a3f9bcd2de2___NREC_B.Spot 1827.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0c6f6805-490e-438c-b9cd-3fd7ee29f31b___NREC_B.Spot 9123.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0c2392f6-3e69-4baf-b9f3-197623f6631a___JR_B.Spot 3176.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0d9b55df-a8c0-4784-b1e4-957c8d679513___NREC_B.Spot 1825.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0d8421cd-eebc-4018-b591-12352dd970a7___JR_B.Spot 3234.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0fe8a42b-b943-43d6-88c4-78abdcbfe02d___NREC_B.Spot 9236.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/1b0cfb07-f452-49e0-85ad-45f3f519ca7a___JR_B.Spot 9094.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/1c0c1501-f362-49d0-9e99-e72006441c8c___JR_B.Spot 8869.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0c4e75b2-e4aa-437e-815c-636271d66bec___JR_B.Spot 3244.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/1aeb4d06-0069-4fea-be9f-3200ac2e9373___NREC_B.Spot 1909.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/1b73d0ec-bad1-4d2d-878e-6aa209aa39d2___JR_B.Spot 9086.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/pepper_bell_bacterial_spot/images/0bd0f439-013b-40ed-a6d1-4e67e971d437___JR_B.Spot 3272.JPG,pepper_bell_bacterial_spot,plant,diseases/plant/pepper_bell_bacterial_spot/info.json
diseases/plant/rose_black_spot/images/download1.jpg,rose_black_spot,plant,diseases/plant/rose_black_spot/info.json
diseases/plant/rose_black_spot/images/download2.jpg,rose_black_spot,plant,diseases/plant/rose_black_spot/info.json
diseases/plant/rose_black_spot/images/download4.jpg,rose_black_spot,plant,diseases/plant/rose_black_spot/info.json
diseases/plant/rose_black_spot/images/WhatsApp Image 2025-09-30 at 16.15.23_15bcb322.jpg,rose_black_spot,plant,diseases/plant/rose_black_spot/info.json
diseases/plant/rose_black_spot/images/rose_black_spot.png,rose_black_spot,plant,diseases/plant/rose_black_spot/info.json
diseases/plant/rose_black_spot/images/images.jpg,rose_black_spot,plant,diseases/plant/rose_black_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0da838ea-fd8c-43c0-a437-4aba96234262___UF.GRC_BS_Lab Leaf 8770.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f952ca0-e30b-4075-8bb9-1ebccb8aeb9f___GCREC_Bact.Sp 3326.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ed4877b-be80-4b85-8754-ac13d794ca2f___GCREC_Bact.Sp 6198.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0d922399-7ba5-4d12-b84e-bb4b966c58ae___GCREC_Bact.Sp 6307.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0fe8eb74-5520-4870-a069-d4f54b99d719___GCREC_Bact.Sp 6330.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0afe3bbd-b18b-4c70-8fbd-072844e742a2___GCREC_Bact.Sp 3434.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0c5eb8e4-e0fb-424a-8873-e43f9a6121ef___GCREC_Bact.Sp 6281.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ab9c705-f29e-45ac-b786-9549b3c38f16___GCREC_Bact.Sp 3223.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0de30b71-8bd0-4270-a65b-7ae8befdd765___GCREC_Bact.Sp 6360.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ce4dee0-2d0c-4c25-a9b2-4abc5f9083db___GCREC_Bact.Sp 3708.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0e16b13c-0308-4199-a823-c6c2ab944023___GCREC_Bact.Sp 3068.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ab54691-ba9f-4c1f-a69b-ec0501df4401___GCREC_Bact.Sp 3170.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0b13b997-9957-4029-b2a4-ef4a046eb088___UF.GRC_BS_Lab Leaf 0595.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ed6d8f5-dd9f-4f1d-a33d-2f556be12a27___UF.GRC_BS_Lab Leaf 0291.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0a1655ed-797c-4d1d-ba35-dc255d68a2ee___GCREC_Bact.Sp 3560.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0b37769a-a451-4507-a236-f46348e3a9ac___GCREC_Bact.Sp 3265.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0cbaca0d-e422-438f-89df-344b493888b8___GCREC_Bact.Sp 5832.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0fac0401-b9dc-49a0-9011-2cd3eb906107___GCREC_Bact.Sp 3144.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0a22f50a-5f25-4cf6-816b-76cae94b7f30___GCREC_Bact.Sp 6103.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ac8c80f-6d67-46ee-b662-8265d9df9183___GCREC_Bact.Sp 6115.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/00a7c269-3476-4d25-b744-44d6353cd921___GCREC_Bact.Sp 5807.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0bd31a6a-b084-48c0-b379-3062bde11162___GCREC_Bact.Sp 2974.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0d227915-443b-402c-8a25-cc43434c4bb0___GCREC_Bact.Sp 5913.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0cc3364e-3f2a-42b2-aefe-5af03dad2966___GCREC_Bact.Sp 5580.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0e3ded7b-0b9e-4c11-9db7-38eba7e0bdb2___GCREC_Bact.Sp 3598.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0d56df83-84fb-4189-a5d2-3a6da18a224d___UF.GRC_BS_Lab Leaf 9029.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f3160b6-4cd4-486f-b0cf-269e406c41b5___GCREC_Bact.Sp 3522.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/00b7e89a-e129-4576-b51f-48923888bff9___GCREC_Bact.Sp 6202.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ab41c2e-c6fc-4ef1-9ffb-ce1b241d32be___GCREC_Bact.Sp 3426.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0a6d40e4-75d6-4659-8bc1-22f47cdb2ca8___GCREC_Bact.Sp 6247.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0c883752-3334-4615-841d-287d58ecf60d___GCREC_Bact.Sp 6119.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ff228a7-60f4-47f0-b1a3-96969a63105f___GCREC_Bact.Sp 6056.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0db0e663-b580-45b3-bd20-bc8a7f3d8b34___GCREC_Bact.Sp 6189.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ad88d7a-c14a-4ac9-8520-c11a0ade3a8f___UF.GRC_BS_Lab Leaf 0996.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0eeb4776-110d-4100-8c88-26a64eb05b22___GCREC_Bact.Sp 6101.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0b233197-cd35-4031-80c2-610e7e3a046b___GCREC_Bact.Sp 6095.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0e94696b-3e0d-4d4c-a712-01197e228cf1___UF.GRC_BS_Lab Leaf 8641.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0a64655c-4052-4e5f-a696-2a6cf25d10c9___GCREC_Bact.Sp 6017.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f80595f-b712-4028-b7db-7627322ce019___GCREC_Bact.Sp 5712.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0e591ff9-a58f-4748-ac0f-984233f441af___GCREC_Bact.Sp 3292.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/Tomato_Bacterial_spot.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f6384da-7338-4309-b6b2-0d4b1dfe9de3___GCREC_Bact.Sp 6039.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f2247f4-7ffe-409c-9833-ce8a7723ee02___GCREC_Bact.Sp 6080.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0ad66523-0fca-464d-a6e9-ca2d629e8058___GCREC_Bact.Sp 5945.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0c09c121-e945-4b7e-acbf-dff4e0d01acb___GCREC_Bact.Sp 3379.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f81cc91-5b9b-4061-a127-74105ebbcccf___GCREC_Bact.Sp 6305.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0aa1c431-682b-4a6e-af5f-2a7081ea2e97___GCREC_Bact.Sp 3622.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f1d337f-e8c5-445a-83a0-b89915eacb72___UF.GRC_BS_Lab Leaf 0435.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f4ce5ef-5ecf-4c5d-b301-3b5a44e3a1c8___UF.GRC_BS_Lab Leaf 0408.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0c32d6d5-bf5b-4904-8108-d7a901f2cb6b___UF.GRC_BS_Lab Leaf 8662.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0c2ee2f1-e725-4031-96ea-57e3b8b626b3___GCREC_Bact.Sp 5645.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_bacterial_spot/images/0f57cc30-af42-4543-9a67-b27eda784325___UF.GRC_BS_Lab Leaf 9260.JPG,tomato_bacterial_spot,plant,diseases/plant/tomato_bacterial_spot/info.json
diseases/plant/tomato_late_blight/images/3d9cca85-96cf-4186-b863-933bbbbc8075___GHLB2 Leaf 117.4.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0ead4ae7-b14a-4f00-862b-f8ca126136ec___GHLB2 Leaf 89.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6bd357a5-df74-4a18-a0d5-a078aeca7377___RS_Late.B 5134.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7e4224e3-dd76-4041-8fe2-c9abf67d3a98___RS_Late.B 6630.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5e85791b-b3a7-430e-b3af-e244c2d16f31___GHLB2 Leaf 8747.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3b66a8ec-5828-4bd0-9893-9f00ee22d394___RS_Late.B 5535.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2edc83c5-b45e-4f4e-ba56-1ff26c33abea___RS_Late.B 5614.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4fa3fe36-2c59-4860-be94-508954283149___RS_Late.B 5495.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/03a15d38-e1b5-4586-b763-2bad2d268290___RS_Late.B 5207.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/06f654df-cf43-4fd6-b30f-78425136bc35___GHLB2 Leaf 86.2.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2df8ffd2-e986-46cf-93bf-f271921701c2___RS_Late.B 5441.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1c5deb80-6bde-4aa4-843e-c69f80b7713a___RS_Late.B 6874.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5acc6d4e-6ca5-4a1b-b0bd-7678c6c280f9___GHLB2 Leaf 8709.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1f73406a-14e8-4be2-8450-9379d4f9b2b5___GHLB2 Leaf 9062.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2dc5d67b-cfe6-4337-b966-4a499bfad825___GHLB2 Leaf 8761.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1e0adf6c-906f-4e8f-bfea-cdebf491f3bb___GHLB2 Leaf 8572.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0f67214c-eede-4292-b731-30ef1c47b7b6___RS_Late.B 4902.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/03f008be-5b97-4827-a2e2-88136b3c8714___RS_Late.B 6290.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1bfebfc9-3eda-4889-bdb1-75a8929a1b4f___GHLB_PS Leaf 48 Day 18.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/04da342d-5952-4f2f-b19c-14cdc7fcb07b___GHLB2 Leaf 8716.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4bf424a2-b275-4ac0-968c-fe229136f10d___GHLB_PS Leaf 2.5 Day 16.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6d8ee18d-8dcf-48b1-aec6-60752c839ee1___RS_Late.B 6887.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4e634785-ec5c-43b9-a352-9c9deb88b117___RS_Late.B 7095.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2a49b85e-6b7a-4a55-82c3-f596ed09f82d___GHLB2 Leaf 133.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3a7b4305-431f-431b-809f-79ae28306b41___GHLB2 Leaf 8965.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2d63d91d-5366-4f88-83e1-cc5ce4b16d2e___GHLB2 Leaf 156.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/5fc495d5-db9f-4099-8c2e-8fe2dd8f088e___RS_Late.B 6079.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4e1d7a08-a036-474f-8b4c-eef9d7c093fa___RS_Late.B 5043.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/06b911b8-1375-4da1-929c-2294c4051ece___GHLB2 Leaf 8883.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2fb21107-3a44-45fa-91da-07355b622e14___RS_Late.B 5307.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6fcf86a2-e2fd-4a55-bdd4-216d58497f55___RS_Late.B 5064.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/03e8a2f9-6a7e-43dd-8a1b-3eb7cf99b89b___RS_Late.B 5034.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2f433332-c89a-482b-993b-37a3a10096e0___GHLB2 Leaf 8616.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/1f8743b6-f385-4464-9e41-48bd9fe85637___GHLB2 Leaf 8914.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6dd1bc0c-72c3-420c-aa48-c3bb4ca8dc7c___GHLB2 Leaf 83.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7b8c983a-c159-4f79-86aa-13c8223155fd___RS_Late.B 5156.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/07cca2ca-6b0f-4322-8779-beb94bc219b0___RS_Late.B 6037.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/6bb72ae0-dc39-4098-bc4e-e09044990c5c___RS_Late.B 4868.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0c9ff8e1-b610-43e3-b914-5e9576dd8083___GHLB2 Leaf 107.1.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4d9faab5-238d-42a1-ae87-5e3d0a38a3e2___RS_Late.B 5033.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/0e244a32-08cd-471c-90dd-141c354c20b3___GHLB2 Leaf 8634.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/7ec8c270-72a5-4c84-bfdb-400735f5b35c___GHLB_PS Leaf 46 Day 18.jpg,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/4f12205c-0035-48ed-b6b0-56f347fe2ab0___RS_Late.B 5085.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
diseases/plant/tomato_late_blight/images/2b37aa48-ff2a-461d-97db-bf92628edde1___RS_Late.B 7086.JPG,tomato_late_blight,plant,diseases/plant/tomato_late_blight/info.json
